Key,ShortKey,Source,Row,Module,Field,Character,CN,EN
Event_59639_ChoiceDesc2,aygk,s事件_Event_A.csv,1245,Event,ChoiceDesc2,,【不屑】感染两次「(Skill.Arg1)」，获得白银造物「(RelicConfig.Arg2)」以及「(RelicConfig.Arg3)」,"[Disdain] Acquire the Silver Relics ""(RelicConfig.Arg2)"" and ""(RelicConfig.Arg3)"", but develop ""(Skill.Arg1)"" twice."
Event_59639_ChoiceDesc3,aygl,s事件_Event_A.csv,1245,Event,ChoiceDesc3,,【无视】获得白银造物「(RelicConfig.Arg1)」,"[Ignore] Acquire the Silver Relic ""(RelicConfig.Arg1)"""
Event_59624_ChoiceDesc1,aycL,s事件_Event_A.csv,1249,Event,ChoiceDesc1,,【否定】感染「(Skill.Arg1)」，获得诅咒造物「(RelicConfig.Arg2)」,"[Denial] Acquire the Cursed Relic ""(RelicConfig.Arg2)"", but develop ""(Skill.Arg1)""."
Event_59624_ChoiceDesc2,aycM,s事件_Event_A.csv,1249,Event,ChoiceDesc2,,【辩驳】感染两次「(Skill.Arg1)」，获得白银造物「(RelicConfig.Arg2)」以及「(RelicConfig.Arg3)」,"[Retort] Acquire the Silver Relics ""(RelicConfig.Arg2)"" and ""(RelicConfig.Arg3)"", but develop ""(Skill.Arg1)"" twice."
Event_59624_ChoiceDesc3,aycN,s事件_Event_A.csv,1249,Event,ChoiceDesc3,,【沉默】获得白银造物「(RelicConfig.Arg1)」,"[Silence] Acquire the Silver Relic ""(RelicConfig.Arg1)"""
Event_7128_ChoiceDesc1,azMv,s事件_Event_A.csv,1253,Event,ChoiceDesc1,,【随悲伤离去】复制卡牌，如果复制症状卡，获得75黑印,"[Leave with Sorrow] Copy a Card. If a Symptom card is copied, acquire 75 Black Sigils."
Event_7128_ChoiceDesc2,azMw,s事件_Event_A.csv,1253,Event,ChoiceDesc2,,【随愤怒离去】从3张指令卡中选择1张获得高级刻印：「(EnchantConfig.Arg1)」,"[Leave in Anger] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards."
Event_7129_ChoiceDesc2,azMI,s事件_Event_A.csv,1256,Event,ChoiceDesc2,,【背道而驰】获得25黑印,[Go Against the Flow] Acquire 25 Black Sigils
Event_6844_ChoiceDesc1,ayxL,s事件_Event_A.csv,1257,Event,ChoiceDesc1,,【深入回廊】感染「(Skill.Arg1)」，是否还要继续前进,"[Proceed Deeper] Develop the Symptom ""(Skill.Arg1)"""
Event_6844_ChoiceDesc2,ayxM,s事件_Event_A.csv,1257,Event,ChoiceDesc2,,【背道而驰】获得25黑印,[Go Against the Flow] Acquire 25 Black Sigils
Event_6845_ChoiceDesc1,ayxX,s事件_Event_A.csv,1258,Event,ChoiceDesc1,,【深入回廊】随机1张指令卡获得刻印：「(EnchantConfig.Arg1)」，是否还要继续前进,"[Proceed Deeper] Engrave the Orison ""(EnchantConfig.Arg1)"" on a random Command card."
Event_6845_ChoiceDesc2,ayxY,s事件_Event_A.csv,1258,Event,ChoiceDesc2,,【背道而驰】获得25黑印,[Go Against the Flow] Acquire 25 Black Sigils
Event_6846_ChoiceDesc1,ayyj,s事件_Event_A.csv,1259,Event,ChoiceDesc1,,【深入回廊】感染「(Skill.Arg1)」，是否还要继续前进,"[Proceed Deeper] Develop the Symptom ""(Skill.Arg1)"""
Event_6846_ChoiceDesc2,ayyk,s事件_Event_A.csv,1259,Event,ChoiceDesc2,,【背道而驰】获得25黑印,[Go Against the Flow] Acquire 25 Black Sigils
Event_6847_ChoiceDesc1,ayyv,s事件_Event_A.csv,1260,Event,ChoiceDesc1,,【深入回廊】获得白银造物「(RelicConfig.Arg1)」，是否还要继续前进,"[Proceed Deeper] Acquire the Silver Relic ""(RelicConfig.Arg1)"""
Event_6847_ChoiceDesc2,ayyw,s事件_Event_A.csv,1260,Event,ChoiceDesc2,,【背道而驰】获得25黑印,[Go Against the Flow] Acquire 25 Black Sigils
Event_6848_ChoiceDesc1,ayyH,s事件_Event_A.csv,1261,Event,ChoiceDesc1,,【已经没有任何东西了，你退了出来】,[Leave] There's nothing left for you here.
Event_6985_ChoiceDesc1,azfj,s事件_Event_A.csv,1262,Event,ChoiceDesc1,,【坠入螺旋】向螺旋的尽头眺望,[Gaze into the Abyss]
Event_6985_ChoiceDesc2,azfk,s事件_Event_A.csv,1262,Event,ChoiceDesc2,,【抽身离开】获得25黑印,[Pull Away] Acquire 25 Black Sigils
Event_6904_Desc,ayLI,s事件_Event_A.csv,1263,Event,Desc,,「你」邀请着你。\n在螺旋的深处，过去与未来的「你」向你送上来了来自不同维度的「赠礼」。,"""You"" invites you deeper.\nIn the depths of the spiral, the past and future ""you"" send you ""gifts"" from different dimensions."
Event_6904_ChoiceDesc1,ayLD,s事件_Event_A.csv,1263,Event,ChoiceDesc1,,【继续坠落】感染「(Skill.Arg1)」，是否继续下坠,"[Descend Further] Develop the Symptom ""(Skill.Arg1)"""
Event_6904_ChoiceDesc2,ayLE,s事件_Event_A.csv,1263,Event,ChoiceDesc2,,【抽身离开】获得25黑印,[Pull Away] Acquire 25 Black Sigils
Event_6976_Desc,azco,s事件_Event_A.csv,1264,Event,Desc,,「你」邀请着你。\n在螺旋的深处，过去与未来的「你」向你送上来了来自不同维度的「赠礼」。,"""You"" invites you deeper.\nIn the depths of the spiral, the past and future ""you"" send you ""gifts"" from different dimensions."
Event_6976_ChoiceDesc1,azcj,s事件_Event_A.csv,1264,Event,ChoiceDesc1,,【继续坠落】随机1张指令卡获得刻印：「(EnchantConfig.Arg1)」，是否继续下坠,"[Descend Further] Engrave the Orison ""(EnchantConfig.Arg1)"" on a random Command card."
Event_6976_ChoiceDesc2,azck,s事件_Event_A.csv,1264,Event,ChoiceDesc2,,【抽身离开】获得25黑印,[Pull Away] Acquire 25 Black Sigils
Event_7606_Desc,aCfo,s事件_Event_A.csv,1265,Event,Desc,,「你」邀请着你。\n在螺旋的深处，过去与未来的「你」向你送上来了来自不同维度的「赠礼」。,"""You"" invites you deeper.\nIn the depths of the spiral, the past and future ""you"" send you ""gifts"" from different dimensions."
Event_7606_ChoiceDesc1,aCfj,s事件_Event_A.csv,1265,Event,ChoiceDesc1,,【继续坠落】感染「(Skill.Arg1)」，是否继续下坠,"[Descend Further] Develop the Symptom ""(Skill.Arg1)"""
Event_7606_ChoiceDesc2,aCfk,s事件_Event_A.csv,1265,Event,ChoiceDesc2,,【抽身离开】获得25黑印,[Pull Away] Acquire 25 Black Sigils
Event_7331_Desc,aAGI,s事件_Event_A.csv,1266,Event,Desc,,「你」邀请着你。\n在螺旋的深处，过去与未来的「你」向你送上来了来自不同维度的「赠礼」。,"""You"" invites you deeper.\nIn the depths of the spiral, the past and future ""you"" send you ""gifts"" from different dimensions."
Event_7331_ChoiceDesc1,aAGD,s事件_Event_A.csv,1266,Event,ChoiceDesc1,,【继续坠落】获得白银造物「(RelicConfig.Arg1)」，是否继续下坠,"[Descend Further] Acquire the Silver Relic ""(RelicConfig.Arg1)"""
Event_7331_ChoiceDesc2,aAGE,s事件_Event_A.csv,1266,Event,ChoiceDesc2,,【抽身离开】获得25黑印,[Pull Away] Acquire 25 Black Sigils
Event_7127_ChoiceDesc1,azMj,s事件_Event_A.csv,1268,Event,ChoiceDesc1,,【聆听太阳】获得白银造物「(RelicConfig.Arg1)」,"[Listen to the Sun] Acquire the Silver Relic ""(RelicConfig.Arg1)"""
Event_7127_ChoiceDesc2,azMk,s事件_Event_A.csv,1268,Event,ChoiceDesc2,,【离开】获得25黑印,[Leave] Acquire 25 Black Sigils
Event_6839_ChoiceDesc1,aywD,s事件_Event_A.csv,1269,Event,ChoiceDesc1,,【聆听月亮】感染「(Skill.Arg1)」,"[Listen to the Moon] Develop the Symptom ""(Skill.Arg1)"""
Event_6839_ChoiceDesc2,aywE,s事件_Event_A.csv,1269,Event,ChoiceDesc2,,【聆听矮星】感染「(Skill.Arg1)」,"[Listen to the Dwarf Star] Develop the Symptom ""(Skill.Arg1)"""
Event_20781_ChoiceDesc1,awnn,s事件_Event_A.csv,1273,Event,ChoiceDesc1,,【远望幻影】所有唤醒体回复Arg1狂气,[Gaze at Phantasm] All Awakeners gain Arg1 Aliemus
Event_20781_ChoiceDesc2,awno,s事件_Event_A.csv,1273,Event,ChoiceDesc2,,【靠近幻影】选择觉醒2名唤醒体,[Approach Phantasm] Rouse 2 Awakeners
Event_20778_ChoiceDesc1,awmD,s事件_Event_A.csv,1276,Event,ChoiceDesc1,,【交给她吧】所有唤醒体回复Arg1狂气,[Give It to Her] All Awakeners gain Arg1 Aliemus
Event_20778_ChoiceDesc2,awmE,s事件_Event_A.csv,1276,Event,ChoiceDesc2,,【需要支援】选择觉醒2名唤醒体,[Require Support] Rouse 2 Awakeners
Event_7175_ChoiceDesc1,azXn,s事件_Event_A.csv,1279,Event,ChoiceDesc1,,【阅读】从3张指令卡中选择1张获得刻印：「(EnchantConfig.Arg1)」,"[Read] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards."
Event_7175_ChoiceDesc2,azXo,s事件_Event_A.csv,1279,Event,ChoiceDesc2,,【收入手提箱】感染「(Skill.Arg1)」，获得造物：「(RelicConfig.Arg2)」,"[Store in Suitcase] Acquire the Relic ""(RelicConfig.Arg2)"", but develop the Symptom ""(Skill.Arg1)""."
Event_6929_ChoiceDesc1,ayRr,s事件_Event_A.csv,1282,Event,ChoiceDesc1,,【丢弃信封】从3张指令卡中选择1张获得刻印：「(EnchantConfig.Arg1)」,"[Discard Envelope] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards."
Event_6929_ChoiceDesc2,ayRs,s事件_Event_A.csv,1282,Event,ChoiceDesc2,,【揣进怀里】感染「(Skill.Arg1)」，获得造物：「(RelicConfig.Arg2)」,"[Tucked in the Chest] Acquire the Relic ""(RelicConfig.Arg2)"", but develop the Symptom ""(Skill.Arg1)""."
Event_6928_ChoiceDesc1,ayRf,s事件_Event_A.csv,1285,Event,ChoiceDesc1,,【拼补】删除一张指令卡，获得造物：「(RelicConfig.Arg1)」,"[Patch Her Up] Destroy a Command card, and acquire the Relic ""(RelicConfig.Arg1)""."
Event_6928_ChoiceDesc2,ayRg,s事件_Event_A.csv,1285,Event,ChoiceDesc2,,【抚摸】删除一张打击/防御卡，获得刻印：「(EnchantConfig.Arg1)」,"[Touch] Destroy a Strike or Defense card, and engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards."
Event_6928_ChoiceDesc3,ayRh,s事件_Event_A.csv,1285,Event,ChoiceDesc3,,【厌恶】获得25黑印,[Disgust] Acquire 25 Black Sigils
Event_6866_Desc,ayCU,s事件_Event_A.csv,1286,Event,Desc,,你低头挑拣着石膏碎块，将她一块块拼补回去，她躯体的一部分在你手下渐渐成形。,"You lower your head, picking up fragments of plaster, piecing her back together bit by bit. Part of her body gradually takes shape under your hands."
Event_80630_ChoiceDesc1,bsrO,s事件_Event_A.csv,1292,Event,ChoiceDesc1,,【打开信封】获得黄金造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Open the envelope] Acquire the Golden Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_80630_ChoiceDesc2,bsrP,s事件_Event_A.csv,1292,Event,ChoiceDesc2,,【阅读】从3张指令卡中选择1张获得刻印：「(EnchantConfig.Arg1)」,"[Read] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards."
Event_80630_ChoiceDesc3,bsrQ,s事件_Event_A.csv,1292,Event,ChoiceDesc3,,【放回原处】获得50黑印,[Put it back] Acquire 50 Black Sigils
Event_7228_ChoiceDesc1,aAiP,s事件_Event_A.csv,1296,Event,ChoiceDesc1,,【拼合纸张】获得黄金造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Combine Pages] Acquire the Golden Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_7228_ChoiceDesc2,aAiQ,s事件_Event_A.csv,1296,Event,ChoiceDesc2,,【阅读】从3张指令卡中选择1张获得刻印：「(EnchantConfig.Arg1)」,"[Read] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards."
Event_7228_ChoiceDesc3,aAiR,s事件_Event_A.csv,1296,Event,ChoiceDesc3,,【丢弃它】获得50黑印,[Discard It] Acquire 50 Black Sigils
Event_7415_ChoiceDesc1,aBdT,s事件_Event_A.csv,1300,Event,ChoiceDesc1,,【探寻来源】获得黄金造物「(RelicConfig.Arg1)」,"[Seek the Source] Acquire the Golden Relic ""(RelicConfig.Arg1)"""
Event_7415_ChoiceDesc2,aBdU,s事件_Event_A.csv,1300,Event,ChoiceDesc2,,【丢弃信件】从3张指令卡中选择1张获得刻印：「(EnchantConfig.Arg1)」,"[Discard Letter] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards."
Event_7415_ChoiceDesc3,aBdV,s事件_Event_A.csv,1300,Event,ChoiceDesc3,,【检查信件】获得50黑印,[Check Letter] Acquire 50 Black Sigils
Event_7114_ChoiceDesc1,azJj,s事件_Event_A.csv,1310,Event,ChoiceDesc1,,【拾起它】感染「(Skill.Arg1)」，获得白银造物「(RelicConfig.Arg2)」,"[Pick It Up] Acquire the Silver Relic ""(RelicConfig.Arg2)"", but develop ""(Skill.Arg1)""."
Event_7114_ChoiceDesc2,azJk,s事件_Event_A.csv,1310,Event,ChoiceDesc2,,【放弃它】获得25黑印。,[Abandon It] Acquire 25 Black Sigils
Event_7179_ChoiceDesc1,azYj,s事件_Event_A.csv,1313,Event,ChoiceDesc1,,【投入一百坊】感染「(Skill.Arg1)」，获得白银造物「(RelicConfig.Arg2)」,"[Invest 100 Florins] Acquire the Silver Relic ""(RelicConfig.Arg2)"", but develop ""(Skill.Arg1)""."
Event_7179_ChoiceDesc2,azYk,s事件_Event_A.csv,1313,Event,ChoiceDesc2,,【投入五片什】获得25黑印。,[Invest Five Pence] Acquire 25 Black Sigils
Event_7178_ChoiceDesc1,azXX,s事件_Event_A.csv,1317,Event,ChoiceDesc1,,【接收请求】感染「(Skill.Arg1)」，获得白银造物「(RelicConfig.Arg2)」,"[Accept Request] Acquire the Silver Relic ""(RelicConfig.Arg2)"", but develop ""(Skill.Arg1)""."
Event_7178_ChoiceDesc2,azXY,s事件_Event_A.csv,1317,Event,ChoiceDesc2,,【拒绝请求】获得25黑印,[Refuse Request] Acquire 25 Black Sigils
Event_7441_ChoiceDesc1,aBtf,s事件_Event_A.csv,1320,Event,ChoiceDesc1,,【拾起】感染「(Skill.Arg1)」，获得白银造物「(RelicConfig.Arg2)」,"[Pick Up] Acquire the Silver Relic ""(RelicConfig.Arg2)"", but develop ""(Skill.Arg1)""."
Event_7441_ChoiceDesc2,aBtg,s事件_Event_A.csv,1320,Event,ChoiceDesc2,,【犹豫】获得25黑印,[Hesitate] Acquire 25 Black Sigils
Event_7589_ChoiceDesc1,aCbn,s事件_Event_A.csv,1325,Event,ChoiceDesc1,,【查看电报机】感染「(Skill.Arg1)」，获得黄金造物「(RelicConfig.Arg2)」,"[Check] Acquire the Golden Relic ""(RelicConfig.Arg2)"", but develop ""(Skill.Arg1)""."
Event_7589_ChoiceDesc2,aCbo,s事件_Event_A.csv,1325,Event,ChoiceDesc2,,【无视】获得50黑印,[Disregard] Acquire 50 Black Sigils
Event_7309_ChoiceDesc1,aABz,s事件_Event_A.csv,1328,Event,ChoiceDesc1,,【打开铁门】感染「(Skill.Arg1)」，获得黄金造物「(RelicConfig.Arg2)」,"[Open Iron Door] Acquire the Golden Relic ""(RelicConfig.Arg2)"", but develop ""(Skill.Arg1)""."
Event_7309_ChoiceDesc2,aABA,s事件_Event_A.csv,1328,Event,ChoiceDesc2,,【不做理会】获得50黑印,[Ignore] Acquire 50 Black Sigils
Event_6946_ChoiceDesc1,ayVn,s事件_Event_A.csv,1331,Event,ChoiceDesc1,,【检查胶片】感染「(Skill.Arg1)」，获得黄金造物「(RelicConfig.Arg2)」,"[Check the Film] Acquire the Golden Relic ""(RelicConfig.Arg2)"", but develop ""(Skill.Arg1)""."
Event_6946_ChoiceDesc2,ayVo,s事件_Event_A.csv,1331,Event,ChoiceDesc2,,【检查相机】获得50黑印,[Check Camera] Acquire 50 Black Sigils
Event_6977_ChoiceDesc1,azcv,s事件_Event_A.csv,1334,Event,ChoiceDesc1,,【弯腰探出】感染「(Skill.Arg1)」，获得黄金造物「(RelicConfig.Arg2)」,"[Lean Out] Acquire the Golden Relic ""(RelicConfig.Arg2)"", but develop ""(Skill.Arg1)""."
Event_6977_ChoiceDesc2,azcw,s事件_Event_A.csv,1334,Event,ChoiceDesc2,,【放弃查看】获得50黑印,[Give Up Checking] Acquire 50 Black Sigils
Event_6867_Name,ayDh,s事件_Event_A.csv,1348,Event,Name,,锈蚀钥匙,Rusted Key
Event_7260_Name,aAqp,s事件_Event_A.csv,1349,Event,Name,,锈蚀门扉,Rusted Door
Event_7260_Tips1,aAqq,s事件_Event_A.csv,1349,Event,Tips1,,需要获得「锈蚀钥匙」,"You need to find the ""Rusted Key""."
Event_7218_ChoiceDesc1,aAgX,s事件_Event_A.csv,1358,Event,ChoiceDesc1,,【驱散幻象】压力+10。,[Dispel the Illusion] Increase Stress by 10.
Event_7323_ChoiceDesc1,aAEL,s事件_Event_A.csv,1363,Event,ChoiceDesc1,,【接通】回复所有生命。,[Connect] Recover all HP.
Event_7323_ChoiceDesc2,aAEM,s事件_Event_A.csv,1363,Event,ChoiceDesc2,,【冥想】选择觉醒1名唤醒体。,[Meditate] Rouse an Awakener.
Event_7047_Desc,aztE,s事件_Event_A.csv,1370,Event,Desc,,一团黑泥出现在你面前，颤巍巍递来一份文件。\n「我现在不方便出面......不过您可以了解一下我们的定制服务......」\n女声自黑泥胸腔内飘出，略显慌乱，似乎正在躲避什么东西。\n「仙女赐福根据会员档次生效，保证童叟无欺。」\n「签，快签！」,"A blob of black goo appears before you, trembling as it hands over a document.\n""I can't come out right now... but you can check out our custom services...""\nA woman's voice drifts from within the goo's chest, slightly panicked, as if hiding from something.\n""Faerie Blessings are activated based on membership level, guaranteed fair for all.""\n""Sign, quickly!"""
Event_7047_ChoiceDesc1,aztz,s事件_Event_A.csv,1370,Event,ChoiceDesc1,,【选择「接受赐福」】失去所有黑印。获得1个黄金造物。,[Receive Blessing] Lose all Black Sigils. Acquire a Golden Relic.
Event_7156_Desc,azSY,s事件_Event_A.csv,1371,Event,Desc,,「您真是个大方的好人，祝您今天、明天、后天都心想事成。」\n「顺便说一句，我们这是一锤子买卖......」\n仙女满意地咂咂嘴，依依不舍和您道了个别。,"""You're such a generous person. I wish you all your wishes today, tomorrow, and the day after.""\n""By the way, this is a one-time deal...""\nThe faerie smacked her lips in satisfaction and reluctantly said goodbye to you."
Event_7507_ChoiceDesc1,aBIr,s事件_Event_A.csv,1372,Event,ChoiceDesc1,,【接通】回复Arg2点生命。,[Connect] Recover Arg2 HP.
Event_7293_ChoiceDesc1,aAxP,s事件_Event_A.csv,1374,Event,ChoiceDesc1,,【接通】回复Arg2点生命。,[Connect] Recover Arg2 HP.
Event_7555_ChoiceDesc1,aBTv,s事件_Event_A.csv,1384,Event,ChoiceDesc1,,【解开上方的枝节】,[Unravel the Upper Branch]
Event_7554_ChoiceDesc1,aBTj,s事件_Event_A.csv,1385,Event,ChoiceDesc1,,【解开下方的枝节】,[Untangle the Lower Branch]
Event_35039_ChoiceDesc1,awAj,s事件_Event_A.csv,1387,Event,ChoiceDesc1,,【求助合伙人】获得高级刻印3选1,[Ask Your Partner] Engrave 1 out of 3 Adv. Orisons
Event_35039_ChoiceDesc2,awAk,s事件_Event_A.csv,1387,Event,ChoiceDesc2,,【进行片场统筹】获得黄金造物「(RelicConfig.Arg1)」,"[Manage the set] Acquire the Golden Relic ""(RelicConfig.Arg1)"""
Event_35039_ChoiceDesc3,awAl,s事件_Event_A.csv,1387,Event,ChoiceDesc3,,【引导现象级狂热】获得造物「(RelicConfig.Arg1)」,"[Phenomenal Frenzy] Acquire the Relic ""(RelicConfig.Arg1)"""
Event_35103_ChoiceDesc1,awAv,s事件_Event_A.csv,1392,Event,ChoiceDesc1,,【接通】回复 Arg2 点生命[ExDesc1][ExDesc2]。,[Connect] Recover Arg2 HP [ExDesc1] [ExDesc2].
Event_35103_ChoiceDesc2,awAw,s事件_Event_A.csv,1392,Event,ChoiceDesc2,,【冥想】选择觉醒1名唤醒体。,[Meditate] Rouse an Awakener.
Event_35103_ChoiceDesc3,awAx,s事件_Event_A.csv,1392,Event,ChoiceDesc3,,【驱逐】移除最多 3 张症状卡，获得 Arg2 黑印。,"[Expel] Destroy up to 3 Symptom cards, and acquire Arg2 Black Sigils."
Event_35103_Tips3,awAE,s事件_Event_A.csv,1392,Event,Tips3,,当前并未拥有症状卡,You are not currently exhibiting any Symptoms.
Event_35259_ChoiceDesc1,awBf,s事件_Event_A.csv,1393,Event,ChoiceDesc1,,【驱散幻象】感染症状[ExDesc1][ExDesc2]。,[Dispel the Illusion] Develop Symptom [ExDesc1][ExDesc2].
Event_37983_ChoiceDesc1,awUX,s事件_Event_A.csv,1395,Event,ChoiceDesc1,,【获取经费】获得 Arg1 黑印。,[Secure Funding] Acquire Arg1 Black Sigils
Event_37983_ChoiceDesc2,awUY,s事件_Event_A.csv,1395,Event,ChoiceDesc2,,【获取经费】获得 Arg1 黑印[ExDesc1]。,[Secure Funding] Acquire Arg1 Black Sigils [ExDesc1]
Event_37985_ChoiceDesc1,awVv,s事件_Event_A.csv,1396,Event,ChoiceDesc1,,【提出政令】获得白银造物「(RelicConfig.Arg1)」,"[Propose Decree] Acquire the Silver Relic ""(RelicConfig.Arg1)"""
Event_37985_ChoiceDesc2,awVw,s事件_Event_A.csv,1396,Event,ChoiceDesc2,,【提出政令】获得诅咒造物「(RelicConfig.Arg1)」,"[Propose Decree] Acquire the Cursed Relic ""(RelicConfig.Arg1)"""
Event_37985_ChoiceDesc3,awVx,s事件_Event_A.csv,1396,Event,ChoiceDesc3,,【提出政令】获得黄金造物「(RelicConfig.Arg1)」,"[Propose Decree] Acquire the Golden Relic ""(RelicConfig.Arg1)"""
